iTitleList,cNum,cTitle,mean,links,median,itemCount,priceList
"[['sopranos', 'road', 'respect'], ['sopranos', 'road', 'respect'], ['sopranos', 'road', 'respect'], ['sopranos', 'road', 'respect', 'ps', '2'], ['sopranos', 'road', 'respect']]",633,"['sopranos', 'road', 'respect', 'ps', '2']",9.8,"['https://www.huuto.net/kohteet/sopranos---road-to-respect-ps2/519995638', 'https://www.huuto.net/kohteet/sopranos---road-to-respect-ps2-suomijulkaisu/524254134', 'https://www.huuto.net/kohteet/sopranos---road-to-respect-ps2/525339950', 'https://www.huuto.net/kohteet/the-sopranos---road-to-respect-ps-2/525690614', 'https://www.huuto.net/kohteet/sopranos---road-to-respect-ps2/523582735']",12.0,5,[12. 12. 12.  1. 12.]
"[['final', 'fantasy', 'vii', 'dirge', 'cerberus'], ['dirge', 'cerberus', 'final', 'fantasy', 'vii']]",634,"['final', 'fantasy', 'vii', 'dirge', 'cerberus']",16.5,"['https://www.huuto.net/kohteet/final-fantasy-vii---dirge-of-cerberus-ps2/524008538', 'https://www.huuto.net/kohteet/dirge-of-cerberus-final-fantasy-vii----ps2-/525591197']",16.5,2,[18. 15.]
"[['rapala', 'pro', 'fishing'], ['rapala', 'pro', 'fishing', 'playstation', '2'], ['rapala', 'pro', 'fishing'], ['rapala', 'pro', 'fishing'], ['rapala', 'pro', 'fishing']]",635,"['rapala', 'pro', 'fishing', 'playstation', '2']",6.1,"['https://www.huuto.net/kohteet/rapala-pro-fishing-ps2/521855500', 'https://www.huuto.net/kohteet/rapala-pro-fishing-playstation-2/525508426', 'https://www.huuto.net/kohteet/rapala-pro-fishing-ps2/520895959', 'https://www.huuto.net/kohteet/ps2-rapala-pro-fishing/521197179', 'https://www.huuto.net/kohteet/ps2-rapala---pro-fishing/525933258']",5.0,5,[8.  4.  9.  5.  4.5]
"[['ps', '2', 'shaun', 'palmer', 's', 'pro', 'snowboarder', 'b', 'pal']]",636,"['ps', '2', 'shaun', 'palmer', 's', 'pro', 'snowboarder', 'b', 'pal']",3.0,['https://www.huuto.net/kohteet/ps-2-shaun-palmers-pro-snowboarder-b-pal/526227590'],3.0,1,[3.]
"[['ps', '2', 'disney', 'potc', 'world', 's', 'end', 'pal']]",637,"['ps', '2', 'disney', 'potc', 'world', 's', 'end', 'pal']",3.0,['https://www.huuto.net/kohteet/ps-2-disney---potc-at-worlds-end-cib-pal-ei-hv/526219303'],3.0,1,[3.]
"[['road', 'rage', '3'], ['road', 'rage', '3'], ['road', 'rage', '3'], ['road', 'rage', '3'], ['road', 'rage', '3']]",638,"['road', 'rage', '3']",6.4,"['https://www.huuto.net/kohteet/road-rage-3-ps2/524420759', 'https://www.huuto.net/kohteet/ps2-road-rage-3/522080650', 'https://www.huuto.net/kohteet/road-rage-3-ps2/521841631', 'https://www.huuto.net/kohteet/road-rage-3-ps2/523839572', 'https://www.huuto.net/kohteet/ps2-road-rage-3-uudenveroinen/522684157']",8.0,5,[8. 3. 8. 8. 5.]
"[['socom', '2', 'us', 'navy', 'seals'], ['socom', '2', 'us', 'navy', 'seals'], ['socom', '2', 'us', 'navy', 'seals']]",639,"['socom', '2', 'us', 'navy', 'seals']",8.0,"['https://www.huuto.net/kohteet/socom-2---us-navy-seals-ps2-suomijulkaisu/521856022', 'https://www.huuto.net/kohteet/socom-2---us-navy-seals-ps2-suomijulkaisu/523561337', 'https://www.huuto.net/kohteet/socom-2---us-navy-seals-ps2/524009623']",8.0,3,[8. 8. 8.]
"[['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban'], ['harry', 'potter', 'and', 'prisoner', 'azkaban']]",640,"['harry', 'potter', 'and', 'prisoner', 'azkaban']",12.890909090909092,"['https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2-suomijulkaisu/525020923', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2-suomijulkaisu/522317890', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2-suomijulkaisu/520167219', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2-suomijulkaisu/524394969', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2-suomijulkaisu/524185165', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2/526287381', 'https://www.huuto.net/kohteet/ps2-harry-potter-and-the-prisoner-of-azkaban/525995266', 'https://www.huuto.net/kohteet/ps2-harry-potter-and-the-prisoner-of-azkaban/525995266', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2-suomijulkaisu/525831113', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-suomi-cib-ps2/525764329', 'https://www.huuto.net/kohteet/harry-potter-and-the-prisoner-of-azkaban-ps2/525613776']",15.0,11,[17.  15.  15.  15.  15.  10.   6.   6.  15.  25.   2.8]
"[['disney', 's', 'winnnie', 'pooh', 's', 'rumbly', 'tumbly', 'adventure']]",641,"['disney', 's', 'winnnie', 'pooh', 'rumbly', 'tumbly', 'adventure']",4.5,['https://www.huuto.net/kohteet/ps2-disneys-winnnie-the-poohs-rumbly-tumbly-adventure/524461013'],4.5,1,[4.5]
"[['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing'], ['crash', 'bandicoot', 'tag', 'team', 'racing', 'ps', '2']]",642,"['crash', 'bandicoot', 'tag', 'team', 'racing', 'ps', '2']",20.166666666666668,"['https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/519826410', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/521277708', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/520942867', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/524025311', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/523892331', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/523992401', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/524450906', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing-ps2/523258689', 'https://www.huuto.net/kohteet/crash-bandicoot---tag-team-racing--ps-2/525690661']",20.0,9,[23.  20.  25.  25.  20.  20.  25.  20.   3.5]
"[['kung', 'fu', 'panda'], ['kung', 'fu', 'panda'], ['kung', 'fu', 'panda'], ['kung', 'fu', 'panda'], ['kung', 'fu', 'panda'], ['kung', 'fu', 'panda'], ['kung', 'fu', 'panda'], ['kung', 'fu', 'panda', 'platinum'], ['kung', 'fu', 'panda']]",643,"['kung', 'fu', 'panda', 'platinum']",7.588888888888889,"['https://www.huuto.net/kohteet/kung-fu-panda-ps2-suomijulkaisu/522546758', 'https://www.huuto.net/kohteet/kung-fu-panda---ps2/524008720', 'https://www.huuto.net/kohteet/kung-fu-panda-ps2-suomijulkaisu/525787176', 'https://www.huuto.net/kohteet/kung-fu-panda-ps2-peli/525576045', 'https://www.huuto.net/kohteet/kung-fu-panda-ps2/526064877', 'https://www.huuto.net/kohteet/ps2-kung-fu-panda/524759820', 'https://www.huuto.net/kohteet/kung-fu-panda-ps2-suomijulkaisu/525839173', 'https://www.huuto.net/kohteet/ps2-kung-fu-panda-platinum/521550912', 'https://www.huuto.net/kohteet/kung-fu-panda-ps2-suomijulkaisu/525330988']",6.8,9,[10.   5.5 10.   5.   6.8  5.  11.   5.  10. ]
"[['premier', 'manager', '09'], ['premier', 'manager', '08'], ['premier', 'manager', '08'], ['premier', 'manager', '08'], ['premier', 'manager', '08'], ['premier', 'manager', '08']]",644,"['premier', 'manager', '09', '08']",1.9583333333333333,"['https://www.huuto.net/kohteet/ps2-premier-manager-09/526206837', 'https://www.huuto.net/kohteet/premier-manager-08-ps2-ale--40/523743481', 'https://www.huuto.net/kohteet/premier-manager-08-ps2-ale--40/523743391', 'https://www.huuto.net/kohteet/premier-manager-08-ps2-ale--40/523743974', 'https://www.huuto.net/kohteet/premier-manager-08-ps2-ale--40/523743895', 'https://www.huuto.net/kohteet/premier-manager-08-ps2-ale--40/523743302']",1.75,6,[3.   1.75 1.75 1.75 1.75 1.75]
"[['wild', 'arms', '3', 'pal'], ['wild', 'arms', '3'], ['wild', 'arms', '3']]",645,"['wild', 'arms', '3', 'pal']",25.3,"['https://www.huuto.net/kohteet/wild-arms-3-ps2-pal-cib/526316972', 'https://www.huuto.net/kohteet/wild-arms-3-ps2/522290139', 'https://www.huuto.net/kohteet/wild-arms-3-ps2-cib/523062613']",25.0,3,[29.9 21.  25. ]
"[['singstar', 'r', 'b', 'r', 'and', 'b'], ['singstar', 'r', 'b', 'r', 'and', 'b']]",646,"['singstar', 'r', 'b', 'and']",4.85,"['https://www.huuto.net/kohteet/singstar-rb-r-and-b-ps2--40/520296881', 'https://www.huuto.net/kohteet/singstar-rb-r-and-b-ps2--40/521059503']",4.85,2,[4.85 4.85]
"[['jumper', 'griffin', 's', 'story'], ['jumper', 'griffin', 's', 'story'], ['jumper', 'griffin', 's', 'story'], ['jumper', 'griffin', 's', 'story'], ['jumper', 'griffin', 's', 'story'], ['jumper', 'griffin', 's', 'story']]",647,"['jumper', 'griffin', 's', 'story']",5.793333333333333,"['https://www.huuto.net/kohteet/jumper---griffins-story-ps2/524297366', 'https://www.huuto.net/kohteet/jumper---griffins-story-ps2/523735535', 'https://www.huuto.net/kohteet/jumper-griffins-story-ps2-peli/523801947', 'https://www.huuto.net/kohteet/jumper---griffins-story-ps2-peli-ale/525773657', 'https://www.huuto.net/kohteet/jumper-griffins-story-ps2-cib/523869651', 'https://www.huuto.net/kohteet/jumper-griffins-story-ps2/525559162']",5.5,6,[5.   5.   8.   7.76 3.   6.  ]
"[['tom', 'clancy', '–', 'ghost', 'recon', 'advanced', 'warfighter'], ['tom', 'clancy', '–', 'ghost', 'recon', 'advanced', 'warfighter']]",648,"['tom', 'clancy', '–', 'ghost', 'recon', 'advanced', 'warfighter']",2.5,"['https://www.huuto.net/kohteet/tom-clancy--ghost-recon-advanced-warfighter/525227873', 'https://www.huuto.net/kohteet/tom-clancy--ghost-recon-advanced-warfighter/526377880']",2.5,2,[2. 3.]
"[['eye', 'toy', 'play', '3', '33', '933', 'k', 'eye', 'toy', 'camera', 'required']]",649,"['eye', 'toy', 'play', '3', '33', '933', 'k', 'camera', 'required']",1.95,['https://www.huuto.net/kohteet/eye-toy-play-333933kps2eye-toy-camera-required/523193945'],1.95,1,[1.95]
"[['smack', 'down', 'vs', 'raw', 'ps', '2'], ['playstation', '2', 'smack', 'down', 'vs', 'raw', '2007']]",650,"['smack', 'down', 'vs', 'raw', 'ps', '2', 'playstation', '2007']",1.5,"['https://www.huuto.net/kohteet/smack-down-vs-raw-----------ps-2/525690540', 'https://www.huuto.net/kohteet/playstation-2-smack-down-vs-raw-2007/525905625']",1.5,2,[1. 2.]
"[['dead', 'eye', 'jim'], ['dead', 'eye', 'jim'], ['dead', 'eye', 'jim'], ['dead', 'eye', 'jim'], ['dead', 'eye', 'jim']]",651,"['dead', 'eye', 'jim']",8.959999999999999,"['https://www.huuto.net/kohteet/dead-eye-jim-ps2/525197826', 'https://www.huuto.net/kohteet/dead-eye-jim-ps2/524674225', 'https://www.huuto.net/kohteet/dead-eye-jim-ps2/523632362', 'https://www.huuto.net/kohteet/dead-eye-jim-ps2/524258294', 'https://www.huuto.net/kohteet/dead-eye-jim-ps2/525849161']",10.0,5,[10.  10.  10.  10.   4.8]
"[['casper', 'and', 'ghostly', 'trio'], ['casper', 'and', 'ghostly', 'trio'], ['casper', 'and', 'ghostly', 'trio'], ['casper', 'and', 'ghostly', 'trio'], ['casper', 'and', 'ghostly', 'trio'], ['casper', 'and', 'ghostly', 'trio']]",652,"['casper', 'and', 'ghostly', 'trio']",6.666666666666667,"['https://www.huuto.net/kohteet/casper-and-the-ghostly-trio-ps2/522142648', 'https://www.huuto.net/kohteet/casper-and-the-ghostly-trio-ps2/525049225', 'https://www.huuto.net/kohteet/casper-and-the-ghostly-trio-ps2-suomijulkaisu/524664986', 'https://www.huuto.net/kohteet/casper-and-the-ghostly-trio-ps2/524216995', 'https://www.huuto.net/kohteet/casper-and-the-ghostly-trio-ps2/526213624', 'https://www.huuto.net/kohteet/casper-and-the-ghostly-trio-ps2/526260279']",7.0,6,[ 5.  7.  8.  7. 10.  3.]
"[['jet', 'ion', 'gp'], ['jet', 'ion', 'gp'], ['jet', 'ion', 'gp'], ['jet', 'ion', 'gp'], ['jet', 'ion', 'gp']]",653,"['jet', 'ion', 'gp']",5.093999999999999,"['https://www.huuto.net/kohteet/ps2-jet-ion-gp-uudenveroinen/521488249', 'https://www.huuto.net/kohteet/jet-ion-gp-ps2-peli-ale/525352342', 'https://www.huuto.net/kohteet/ps2-jet-ion-gp-uudenveroinen/523676747', 'https://www.huuto.net/kohteet/ps2-jet-ion-gp-uudenveroinen/525200120', 'https://www.huuto.net/kohteet/jet-ion-gp-ps2/523988899']",5.0,5,[4.5  5.97 5.   5.   5.  ]
"[['phantasy', 'star', 'universe', 'ambition', 'illuminus', 'promo'], ['phantasy', 'star', 'universe']]",654,"['phantasy', 'star', 'universe', 'ambition', 'illuminus', 'promo']",29.0,"['https://www.huuto.net/kohteet/phantasy-star-universe-ambition-of-the-illuminus-ps2-promo/523718601', 'https://www.huuto.net/kohteet/phantasy-star-universe--ps2/526064150']",29.0,2,[28. 30.]
"[['flintstones', 'bedrock', 'racing'], ['flintstones', 'bedrock', 'racing'], ['flintstones', 'bedrock', 'racing'], ['flintstones', 'bedrock', 'racing'], ['flintstones', 'bedrock', 'racing']]",655,"['flintstones', 'bedrock', 'racing']",6.4,"['https://www.huuto.net/kohteet/flintstones---bedrock-racing-ps2/524314215', 'https://www.huuto.net/kohteet/ps2-the-flintstones-bedrock-racing/521544212', 'https://www.huuto.net/kohteet/flintstones---bedrock-racing-ps2/524738218', 'https://www.huuto.net/kohteet/flintstones---bedrock-racing-ps2/525827054', 'https://www.huuto.net/kohteet/ps2-the-flintstones---bedrock-racing/526207435']",8.0,5,[8. 2. 8. 8. 6.]
"[['army', 'men', 'sarge´s', 'war', '1', '817', 'k']]",656,"['army', 'men', 'sarge´s', 'war', '1', '817', 'k']",8.95,['https://www.huuto.net/kohteet/army-men-sarges-war1817kps2/522790229'],8.95,1,[8.95]
"[['ssx', 'tour', '18', '566', 'k', 'laskettelu', 'sukset', 'lumilauta']]",657,"['ssx', 'tour', '18', '566', 'k', 'laskettelu', 'sukset', 'lumilauta']",6.5,['https://www.huuto.net/kohteet/ssx-on-tour18566kps2laskettelu-sukset-lumilauta/522808315'],6.5,1,[6.5]
"[['england', 'international', 'football'], ['england', 'international', 'football'], ['england', 'international', 'football'], ['england', 'international', 'football'], ['england', 'international', 'football']]",658,"['england', 'international', 'football']",2.5100000000000002,"['https://www.huuto.net/kohteet/england-international-football-ps2-ale--40/521611926', 'https://www.huuto.net/kohteet/england-international-football-ps2-ale--40/521611873', 'https://www.huuto.net/kohteet/england-international-football-ps2-ale--40/521607638', 'https://www.huuto.net/kohteet/england-international-football-ps2-ale--40/521606953', 'https://www.huuto.net/kohteet/england-international-football-ps2-ale--40/521058315']",2.7,5,[2.7  2.7  2.7  2.7  1.75]
"[['hain', 'tarina', 'shark', 'tale'], ['hain', 'tarina', 'shark', 'tale'], ['hain', 'tarina', 'shark', 'tale'], ['hain', 'tarina', 'shark', 'tale'], ['hain', 'tarina', 'shark', 'tale'], ['hain', 'tarina', 'shark', 'tale']]",659,"['hain', 'tarina', 'shark', 'tale']",9.666666666666666,"['https://www.huuto.net/kohteet/hain-tarina---shark-tale-ps2/521094171', 'https://www.huuto.net/kohteet/hain-tarina---shark-tale-ps2/523728103', 'https://www.huuto.net/kohteet/hain-tarina---shark-tale-ps2/524142495', 'https://www.huuto.net/kohteet/hain-tarina---shark-tale-ps2/524316239', 'https://www.huuto.net/kohteet/hain-tarina---shark-tale-ps2/524679343', 'https://www.huuto.net/kohteet/hain-tarina---shark-tale-ps2/525329468']",10.0,6,[10.  9. 10.  9. 10. 10.]
"[['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant'], ['crash', 'bandicoot', 'mind', 'over', 'mutant']]",660,"['crash', 'bandicoot', 'mind', 'over', 'mutant']",18.0,"['https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/525354332', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/523839778', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/521251216', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/523999629', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/526361942', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/522596990', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/522280521', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/521595365', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/520857861', 'https://www.huuto.net/kohteet/crash-bandicoot---mind-over-mutant-ps2-puhumme-suomea/525197759']",18.0,10,[18. 18. 18. 18. 18. 18. 18. 18. 18. 18.]
"[['pirates', 'caribbean', 'legend', 'jack', 'sparrow'], ['pirates', 'caribbean', 'legend', 'jack', 'sparrow'], ['pirates', 'caribbean', 'legend', 'jack', 'sparrow'], ['pirates', 'caribbean', 'legend', 'jack', 'sparrow'], ['pirates', 'caribbean', 'legend', 'jack', 'sparrow'], ['pirates', 'caribbean', 'legend', 'jack', 'sparrow', 'pal'], ['pirates', 'caribbean', 'legend', 'jack', 'sparrow']]",661,"['pirates', 'caribbean', 'legend', 'jack', 'sparrow', 'pal']",8.257142857142856,"['https://www.huuto.net/kohteet/pirates-of-the-caribbean---the-legend-of-jack-sparrow-ps2/524354571', 'https://www.huuto.net/kohteet/pirates-of-the-caribbean---the-legend-of-jack-sparrow-ps2/525116759', 'https://www.huuto.net/kohteet/pirates-of-the-caribbean---the-legend-of-jack-sparrow-ps2/523622533', 'https://www.huuto.net/kohteet/pirates-of-the-caribbean---the-legend-of-jack-sparrow-ps2/522638625', 'https://www.huuto.net/kohteet/pirates-of-the-caribbean---the-legend-of-jack-sparrow-ps2/525337686', 'https://www.huuto.net/kohteet/-pirates-of-the-caribbean-legend-of-jack-sparrow-ps2-pal/524005410', 'https://www.huuto.net/kohteet/pirates-of-the-caribbean-the-legend-of-jack-sparrow-ps2/526027120']",8.0,7,[ 5.   8.   8.   8.   8.  13.8  7. ]
"[['high', 'school', 'musical', 'pelejä', '3', 'kpl']]",662,"['high', 'school', 'musical', 'pelejä', '3', 'kpl']",5.0,['https://www.huuto.net/kohteet/high-school-musical--peleja-3-kpl/525734735'],5.0,1,[5.]
"[['eyetoy', 'groove'], ['eyetoy', 'groove'], ['ps', '2', 'eyetoy', 'groove', 'pal'], ['eyetoy', 'groove'], ['eyetoy', 'groove']]",663,"['eyetoy', 'groove', 'ps', '2', 'pal']",12.08,"['https://www.huuto.net/kohteet/ps2-eyetoy---groove/521488227', 'https://www.huuto.net/kohteet/eyetoy-groove-ps2-uusi/525573721', 'https://www.huuto.net/kohteet/ps-2-eyetoy-groove-cib-pal-ei-hv/526328810', 'https://www.huuto.net/kohteet/ps2-eyetoy-groove/526361121', 'https://www.huuto.net/kohteet/ps2-eyetoy-groove/520889539']",3.0,5,[ 4.5 48.9  3.   2.   2. ]
"[['lara', 'croft', 'tomb', 'raider', 'legend', '8', '10'], ['lara', 'croft', 'tomb', 'raider', 'legend'], ['ps', '2', 'lara', 'croft', 'tomb', 'raider', 'legend', 'pal'], ['lara', 'croft', 'tomb', 'raider', 'legend']]",664,"['lara', 'croft', 'tomb', 'raider', 'legend', '8', '10', 'ps', '2', 'pal']",8.125,"['https://www.huuto.net/kohteet/lara-croft-tomb-raider-legend-ps2-cib-8_10/524408891', 'https://www.huuto.net/kohteet/lara-croft-tomb-raider--legend--ps2-/525597198', 'https://www.huuto.net/kohteet/ps-2-lara-croft-tomb-raider-legend-cib-pal/526351956', 'https://www.huuto.net/kohteet/lara-croft-tomb-raider--legend--ps2/526026500']",6.75,4,[ 5.   8.5  4.  15. ]
"[['james', 'bond', 'quantum', 'solace'], ['james', 'bond', 'quantum', 'solace'], ['james', 'bond', 'quantum', 'solace'], ['james', 'bond', 'quantum', 'solace']]",665,"['james', 'bond', 'quantum', 'solace']",9.75,"['https://www.huuto.net/kohteet/james-bond---quantum-of-solace-ps2/521195542', 'https://www.huuto.net/kohteet/james-bond---quantum-of-solace-ps2-suomijulkaisu/524314181', 'https://www.huuto.net/kohteet/james-bond---quantum-of-solace-ps2/524719851', 'https://www.huuto.net/kohteet/james-bond---quantum-of-solace-ps2-suomijulkaisu/525330533']",10.0,4,[10.  9. 10. 10.]
